Austen,Austen_Title,Austen_Title2,PROTAG.NAME,PROTAG.GENDER,Combination,Combination_Class,Combination_Class2,STORY.ID,Short_Title,Author_Gender,Canonicity,PUB..DATE,GENRE,PREDICATE,AGENT,PATIENT,POSESSOR,AFFECT,COGITATION,SOCIABILITY,POLARITY,COMMUNICATIVENESS,DESCRIPTIVENESS,ABSTRACTION,DISTINCTIVENESS_SKEW,DISTINCTIVENESS_SKEW.woSaid.,DEPTH,CLASS.SIMILARITY,HOMOGENEITY,DISTINCTIVENESS_KL,EMBODIMENT,CLOTHES,MOTION,PHYSICAL,PERCEPTION,VALUATION,CENTRALITY,ENSEMBLE,MENTIONS,POPULATION,SOCIO,COMM,COG_PER,COG_PER_RATIO
,,,Philip,F,m_F,All,Mixed,Chadwyck_1862_Thackeray_TheAdventuresof,1862_Thackeray_TheAdventuresof,m,can,1862,vic,0.7870261268,-0.0703865899,-0.4814096764,-0.2130266613,0.9790931103,-0.9737868322,-0.3251213746,0.5669068524,-0.1588542656,1.029608054,-0.613539383,0.7728331826,0.9434017324,-1.3837956675,0.8687702445,0.522504285,-0.6023314078,-0.6489861474,-0.0747131853,-0.3700966532,0.0131057137,-0.7709008799,0.2576477401,1.1038854134,-0.6884936001,0.0294660767,-0.7117121659,0.7287178784,0.0799815255,-1.134182296,-0.3015549626
,,,Lucy,F,m_F,All,Mixed,Chadwyck_1862_Winthrop_EdwinBrothertoft1862,1862_Winthrop_EdwinBrothertoft1862,m,non,1862,vic,-0.5192596596,1.2309946336,-0.7977952818,-0.0856286526,-0.6578301006,1.06311147,-0.8490688724,1.4213455976,0.6048768338,-0.3040024602,1.0568579028,0.0704681341,0.6994161031,-1.4764569482,0.2626513659,-0.4013574147,0.4851797611,0.6934680772,1.8031346702,0.3812610215,-0.054504918,1.454897691,0.0408334784,-0.3755845284,-0.6884936001,-0.5842622114,0.6061813586,-1.2875531483,0.1342396251,1.5415008862,-0.3734066373
,,,Brent,M,m_M,All,Male_Male,Chadwyck_1862_Winthrop_JohnBrent1862,1862_Winthrop_JohnBrent1862,m,non,1862,vic,0.5951208838,0.6421076329,1.1079829109,-1.4783262107,0.5028972672,-1.7130472199,-0.5614288015,-0.7147512654,2.0575601729,0.2472272682,1.040676893,0.9073844202,-0.7751818177,-0.8453929255,0.4385936162,-0.485945407,0.5793976981,-0.2797963333,-1.0520724968,0.966702959,-0.0526915187,-0.1279414078,0.7436522826,-0.4947274844,-0.6884936001,-0.8659529092,0.5084707183,1.2862270313,1.9613348374,-1.3878397673,-1.087960631
,,,Romola,F,f_F,Female_Female,Female_Female,Chadwyck_1863_Eliot_RomolaByGeorge,1863_Eliot_RomolaByGeorge,f,can,1863,vic,-0.5779620652,0.9332087307,-0.7837881973,0.1592414225,-0.2763322944,0.9176187342,0.0724468923,0.1396874798,0.1623690164,-0.5530353069,0.9115866445,1.1271208819,0.9354824789,-0.0038008863,1.1113736353,1.3043312548,-0.5261068361,0.3362673667,1.1931177532,0.4579643463,0.1559857949,0.5228257077,-0.0344546124,-0.6064632269,-0.6884936001,0.1429010728,-0.6669663196,-0.7822716562,-0.0031715513,0.9680734349,-0.0313928325
,,,Sylvia,F,f_F,Female_Female,Female_Female,Chadwyck_1863_Gaskell_SylviaLoversBy,1863_Gaskell_SylviaLoversBy,f,non,1863,vic,-0.5805744193,0.9354911113,-0.7681116388,0.1506419305,-0.5387811398,0.4457504016,-0.3706237861,-0.2875318928,-0.2919319912,-0.5226569196,0.2815861443,0.108540761,0.695980856,0.3645821087,1.0008404242,1.1497515093,-0.4160937448,0.1951868294,0.1069926259,1.2684928051,-0.188522583,1.2235625529,-0.0857698989,-0.6225214226,-0.6884936001,1.3265827781,-0.5565945111,-0.5458299029,-0.6355379518,0.9497421612,-0.5230461786
,,,Marian,F,f_F,Female_Female,Female_Female,Chadwyck_1863_Holmes_MarianGreyor,1863_Holmes_MarianGreyor,f,non,1863,vic,-0.3863339156,0.4944790305,-0.2936912666,0.0707312841,0.459606736,1.5821666359,-0.051437353,-0.7147512654,-0.4095780401,-0.3166739627,0.2395673256,-0.3810061807,-0.0304946234,0.4887149967,0.8146163933,1.0487909776,-0.1649683491,1.2006984343,0.1625260324,0.6793069087,-0.220301738,0.2821522255,-0.3575479384,-0.5651646515,-0.6884936001,2.7739380693,-0.2102193325,-1.4208614634,-0.4664993295,1.3629001359,0.436152536
,,,Vincent,M,f_M,All,Mixed,Chadwyck_1863_Oliphant_SalemChapelChronicles,1863_Oliphant_SalemChapelChronicles,f,non,1863,vic,-0.6241821722,0.5028755634,-0.8205749223,0.5187919036,-0.8499318327,-0.2187975001,-0.4723366816,1.8485649702,-0.1054525767,-0.4695698306,0.9648700813,0.216255276,0.2879891799,-0.4402118985,0.9535320085,0.1630998229,-0.1654761773,0.9219971872,0.2100044058,1.6144472333,-0.1802118063,1.1359459844,-0.4226187314,0.7143088972,-0.0343466195,1.1614846789,-0.4461146999,0.0005751524,-0.4352484887,0.39256923,-0.7507944541
,,,Alfred,M,m_M,All,Male_Male,Chadwyck_1863_Reade_HardCashA,1863_Reade_HardCashA,m,non,1863,vic,-0.0678657082,1.0376700356,0.1693979688,-0.7908352064,-0.040940031,-0.5923599301,1.9561530565,-0.7147512654,0.1126682125,0.0577402317,0.0300048415,1.3534414396,1.9109177152,0.8438821832,1.1190985108,1.5358550366,-0.4097818561,0.073155829,0.0930984291,0.8840395635,-0.0642880069,0.5336467952,0.2234949167,0.2202301859,0.6198003611,0.8840493579,-0.7475571606,1.3234323649,-0.0528392129,-0.1941278205,-0.7255393902
,,,Woodbury,M,m_M,All,Male_Male,Chadwyck_1863_Taylor_HannahThurstonA,1863_Taylor_HannahThurstonA,m,non,1863,vic,-0.7803295056,0.9413439142,-0.7991230193,0.2986255229,-0.5171358742,1.7158626634,-0.5510737256,-0.7147512654,-0.0216505619,-0.6555544675,0.9835690937,0.6204555304,-0.2127359201,2.0867126316,0.996285542,0.1679662333,-0.1370644723,0.3748473322,0.0369850995,-0.2713052153,-0.441640482,-0.1536981403,0.9745446663,-0.5057818308,-0.6884936001,0.336667974,-0.3767022606,-1.7433149705,0.0253139291,1.2507401468,0.8840560089
,,,Wade,M,m_M,All,Male_Male,Chadwyck_1863_Winthrop_Lifeinthe,1863_Winthrop_Lifeinthe,m,non,1863,vic,-0.6132834536,0.5885189289,-0.3231992243,0.1731558531,-1.0149769829,0.2098162353,-0.0362625035,-1.1419706379,0.0130328396,-0.7763001019,0.3479403635,-0.20767057,-0.7757350303,-1.8626394225,0.543721033,-0.7429145149,-0.3569186635,0.4193027386,1.1139131353,2.2070214833,-0.004544237,-0.7738921283,-0.2432389003,0.4087586157,-0.6884936001,-0.7527189138,0.3061673364,-0.2004554728,0.2415488367,-0.2204706327,0.5836322605
,,,Dr. Luther,M,f_M,All,Mixed,Chadwyck_1864_Charles_ChroniclesOfThe,1864_Charles_ChroniclesOfThe,f,non,1864,vic,-0.6651605407,1.2910880384,-1.0006254473,0.0828766084,-0.6145395694,0.0014077218,-0.4194953308,0.994126225,0.8044988316,-0.7615432213,-0.1577024865,1.1412115516,-0.6265898252,0.6272230475,0.7390685515,1.0430425132,-0.6281304968,-0.8698956025,-0.6857563577,-0.6236602538,-0.8596395442,-1.3392311298,-0.5716786043,-0.654359484,1.2739473417,-0.5670737108,-0.4769353558,-0.1726620036,1.1489693078,-0.6611890492,1.2901854506
,,,Angie,F,f_F,Female_Female,Female_Female,Chadwyck_1864_Cummins_HauntedHearts1864,1864_Cummins_HauntedHearts1864,f,non,1864,vic,-0.488679242,-0.0390829928,-0.8141518976,0.8114093775,0.3730256736,-0.2581198612,-0.4733341991,0.994126225,-0.8540610483,-0.3650913391,0.6273635991,-0.6885238279,0.1291938371,-0.2047434003,-0.0014142806,0.1642904123,-0.5424249576,1.1125735273,0.7101566481,0.1744237312,0.0890407371,0.4277389188,-0.3957111665,-0.2644645038,-0.6884936001,0.8091249604,-0.2940294947,0.0349585201,-0.9251527549,0.0119411532,-0.5318976049
,,,Irene,F,f_F,Female_Female,Female_Female,Chadwyck_1864_Evans_MacariaorAltars,1864_Evans_MacariaorAltars,f,non,1864,vic,-0.7187210454,0.6960330294,-1.3373233014,0.7322546843,-0.7822903777,-0.4940540274,-0.4771096273,0.994126225,-0.9417290964,-0.7034785543,0.7680841413,-0.4928559643,0.5625641522,0.1624820067,-0.7389199487,8.17341988963978e-05,-0.0274713953,2.2849820241,1.5647107394,1.3425186445,0.0795083282,1.2545602876,-0.0660623921,-0.0238074079,-0.0343466195,0.3076659656,-0.449761223,0.2421616564,-1.2521580254,0.2383913674,-0.8858231495
,,,Edith,F,f_F,Female_Female,Female_Female,Chadwyck_1864_Holmes_DarknessandDaylight,1864_Holmes_DarknessandDaylight,f,non,1864,vic,0.8400414969,0.5722330998,0.3428168144,-1.1675877721,0.37843699,0.7760582344,5.6054877878,1.4213455976,-0.337770485,0.6839393808,-0.5974526676,1.083930859,4.6583592286,-2.5569133989,-0.5592489618,0.9880735931,-0.9290712847,0.225015804,-0.1764231784,0.2531693037,0.2926665916,0.6887485987,-0.3919318893,-0.3737112169,-0.0343466195,2.8668246703,-0.207783399,1.6039176533,-0.5198801235,0.9406676938,-0.1785091609
,,,Milly,F,m_F,All,Mixed,Chadwyck_1864_Le_Fanu_UncleSilasA,1864_Le_Fanu_UncleSilasA,m,non,1864,vic,0.3540630054,-0.2264815197,0.5784811124,-0.3992675051,1.6663302931,-0.816497388,-0.527375619,-0.7147512654,-0.1706009443,0.7746608833,-0.3208791556,-0.2707859731,0.6381587034,-0.6677315984,0.0075779468,-0.1945111537,0.0565823263,0.2232361434,0.7767396329,0.3940232568,-0.1075721681,0.4240482307,-0.1816095469,-0.5675842181,1.9280943223,-0.7516381471,-0.4409599581,0.5069077149,-0.2851576189,-0.4216351561,-0.7935223148
,,,William,M,m_M,All,Male_Male,Chadwyck_1864_Longstreet_MasterWilliamMitten,1864_Longstreet_MasterWilliamMitten,m,non,1864,vic,-0.4863115814,-0.0159336531,0.0213790387,0.3279086208,-0.5252528488,-0.4193415415,-0.3336846483,-0.7147512654,-0.265743161,-0.5263585439,0.4334668863,-0.037559071,0.8622788325,-0.9483534639,0.2929769569,-0.4697409379,-0.3270884643,-0.8349770581,-0.0632187269,0.5161293894,-0.4258806036,-0.5951756265,0.0549898855,2.1440267934,1.2739473417,0.8256613995,0.0410315858,0.2346659053,-0.0720199951,-0.618571832,-0.0422934783
,,,Vance,M,m_M,All,Male_Male,Chadwyck_1864_Sargent_PeculiarATale,1864_Sargent_PeculiarATale,m,non,1864,vic,-0.6935435687,1.6397098082,0.1692102804,-0.7988799574,-1.2909541193,-0.6788691244,-0.3808297793,0.1396874798,0.7189476719,-0.7617689079,0.7805477059,1.2509311552,-0.395037281,1.7233863852,0.8942461494,0.7996697238,-0.1755133377,-0.1697100588,1.6098465499,0.2849714353,-0.42177227,1.4547710959,-0.5011391906,-0.7050276827,-0.0343466195,-0.5983894567,-0.5361202901,0.445021661,0.2409110299,0.1944961971,-0.9966608805
,,,Penrose,M,m_M,All,Male_Male,Chadwyck_1864_Taylor_JohnGodfreyFortunes,1864_Taylor_JohnGodfreyFortunes,m,non,1864,vic,0.252402557,0.9000630538,1.6772919416,-1.7484869701,0.8032253274,-0.2345264445,0.8203717144,-0.7147512654,0.934992392,-0.6807179588,-2.2066294514,-0.7542472699,-0.3331395854,0.5936894282,-0.0885099947,0.0794189087,1.402303425,-0.8898357516,-1.0520724968,-0.458772233,0.7015146989,-2.0245336964,-0.3401566776,-0.7038261887,2.5822413028,-1.1748230476,-0.4616639253,0.5427252015,1.474064784,-1.1825154428,3.5112670713
,,,Kate,F,m_F,All,Mixed,Chadwyck_1864_Thompson_CenteolaandOther,1864_Thompson_CenteolaandOther,m,non,1864,vic,0.1149909231,-1.2385374809,5.9913808286,-2.5284843306,-0.149166359,-1.2254499429,1.7309756632,0.1396874798,1.2593036662,0.6080646378,-0.9456814097,-0.7218551202,-1.8654564955,1.4129340935,-0.446022328,-0.6792496279,2.2591534993,-1.5712382678,-1.0520724968,3.3567027194,0.9498801873,-1.8966707539,0.9980791359,-0.5531804234,1.2739473417,-1.0747489312,0.5339472288,1.7915538909,1.7393363434,-1.8854909021,1.1463279608
,,,Lily,F,m_F,All,Mixed,Chadwyck_1864_Trollope_TheSmallHouse,1864_Trollope_TheSmallHouse,m,can,1864,vic,-0.5793961491,0.6767106968,-0.8331686081,0.3712037867,0.9412138955,0.3238510823,-0.1783995475,0.994126225,0.8081865586,-0.5118856423,0.3315845269,1.7351981625,0.2376203582,0.2510997082,0.8407809587,1.2911035243,0.27351786,-0.1751547893,0.0202568118,-0.4490744822,-0.2481515824,-1.1573563896,-0.070659314,-0.7655140696,-0.0343466195,0.0270712475,-0.7339233383,-0.3594301367,1.0985126835,-0.3219271145,1.2449595131
,,,Sylvia,F,f_F,Female_Female,Female_Female,Chadwyck_1865_Alcott_Moods,1865_Alcott_Moods,f,can,1865,vic,-0.8465121174,0.2047087796,-0.4955839966,0.7012361144,-0.067996613,0.6580911513,-0.376060665,-1.1419706379,-0.8452893779,-0.6643603135,0.6796944822,-0.9223848062,-0.3939997857,1.2298655272,-0.2038195536,0.2943630554,-0.3295647132,1.6662972943,0.3441552466,0.3763276399,0.5694170827,2.0063802112,-0.4924386674,0.3289179258,-0.6884936001,2.2197316669,0.3050467326,-0.7359228359,-1.3848297216,1.5010487796,-0.6693436779
,,,Dora,F,f_F,Female_Female,Female_Female,Chadwyck_1865_Austin_DoraDarlingthe,1865_Austin_DoraDarlingthe,f,non,1865,vic,-0.5233148082,-0.2686051103,0.5129382693,0.2598827343,-0.8905167057,-0.3996803609,-0.5451730811,-0.7147512654,0.2532345513,-0.6319094265,0.3167668725,0.5530169778,0.6819133388,-0.2639202487,0.7753549693,0.273894807,0.2053425747,0.7441521043,0.783539164,0.9021183551,-0.0070877016,0.865905195,-0.2465469134,2.2814294288,-0.6884936001,1.2840787284,0.3207341341,0.1308508423,-0.0199117715,0.1191654053,-0.7460471255
,,,Bella,F,m_F,All,Mixed,Chadwyck_1865_Dickens_OurMutualFriend,1865_Dickens_OurMutualFriend,m,can,1865,vic,-0.0046113264,0.5716219013,2.2960017769,-1.6845465386,-0.9040449967,-0.7378526659,2.7559248622,-0.7147512654,3.6787863449,-0.0222030255,1.3539055583,1.4124812382,1.2452285164,0.3981434534,0.2923987683,1.7635894887,1.1890732079,-1.0086356938,-0.599993798,-0.4225339393,0.3301816492,-0.1483767173,-0.968501774,-0.7133755412,-0.6884936001,-0.7115038024,-0.8416367336,1.7789661669,3.4829202785,-0.6439011235,-0.5245354669
,,,Hugh,M,f_M,All,Mixed,Chadwyck_1865_Holmes_HughWorthington,1865_Holmes_HughWorthington,f,non,1865,vic,-0.6416777159,0.9043780084,-0.5893309477,0.1145935386,-0.4089095462,0.5597852486,0.0601459081,1.4213455976,-0.5162051194,-0.497427707,0.3787468561,-0.5809959366,-0.0926904797,-0.6064025378,0.6776052717,1.1728725935,-0.3989116427,1.1855572976,0.7477939341,0.0239974309,-0.2219597612,0.4311952307,-0.2298074074,-0.1732014618,-0.6884936001,1.6672423093,-0.1647056943,-0.4707002455,-0.6103480345,0.6460746458,-0.1487291295
,,,Philippa,F,f_F,Female_Female,Female_Female,Chadwyck_1865_Stoddard_TwoMenA,1865_Stoddard_TwoMenA,f,non,1865,vic,-0.4053858166,2.0837925597,0.532198894,-1.5133275403,-0.5306641652,-0.8951421101,0.0821659615,0.1396874798,0.4803051028,-0.3996777628,0.4610637491,0.3234342577,-0.1880639809,-0.3616918601,0.8133053517,1.2171809804,0.0306700503,-0.9739463705,-0.2012462497,2.3864592412,0.0733940767,1.3026993986,0.5862255303,-0.664052981,-0.6884936001,-0.0222205975,0.6269644552,0.8255639257,0.0628979016,-0.0479339799,-1.0457651916
,,,Jenny,F,f_F,Female_Female,Female_Female,Chadwyck_1865_Stowe_HouseandHome,1865_Stowe_HouseandHome,f,can,1865,vic,0.9938176692,1.9926297639,0.7193333315,-2.4972479568,-2.1811156671,-3.0421430234,1.9272834569,-0.2875318928,7.7956361779,0.4383865929,1.6506184428,-0.5764887265,-1.4696825519,-0.0263465278,-0.0768916931,0.0880099094,4.3101320919,-1.5712382678,-1.0520724968,-0.2154665615,0.4384941633,-1.4916391435,2.0213179219,-0.6372866125,-0.6884936001,-1.20802757,0.4494719422,3.4791134878,7.7294836021,-3.0899059913,-1.8422633477
,,,Alice,F,m_F,All,Mixed,Chadwyck_1865_Trollope_CanYouForgive,1865_Trollope_CanYouForgive,m,can,1865,vic,-0.7266769621,1.1528514605,-0.6038230373,0.0023153097,0.3703200154,1.5939633442,0.0318948613,0.994126225,0.0100141659,-0.7019950794,-0.2545344724,0.5460719324,0.3037191364,-0.1073906483,0.9119328408,1.2888123328,0.0139750831,-0.6198599183,-0.3477885693,-0.1132876262,-0.5507067081,-0.6678943626,-0.3508800329,0.2498244578,3.890535264,0.7112322142,-0.8278644813,-1.3972470866,0.207311414,0.902203923,1.4464891145
,,,Allan,F,m_F,All,Mixed,Chadwyck_1866_Collins_ArmadaleByWilkie,1866_Collins_ArmadaleByWilkie,m,can,1866,vic,-0.0641977969,-0.6070464425,0.1533933553,0.3921881554,-0.29797756,-0.6474112355,-0.6760874576,-0.2875318928,-0.1213395027,0.2318184069,0.9021524074,0.3750522722,-0.3110657063,0.1925894818,0.7886464776,0.8035717719,-0.2171875519,0.0809067405,-0.0932651,-0.0763048445,0.3050411553,0.2446974005,-0.2824038364,-0.1577640314,-0.0343466195,-0.2488188207,-0.8005395196,0.2965390517,-0.1859519308,-0.3795862998,-0.6479881612
,,,Jackson,M,m_M,All,Male_Male,Chadwyck_1866_Cooke_SurryofEagles,1866_Cooke_SurryofEagles,m,non,1866,vic,-0.9129814938,0.3145693837,-1.2580342267,1.092172757,-1.6048104705,-1.9607780945,-0.7541508623,0.5669068524,-0.0604092196,-0.6724206127,1.1538904572,-0.2141395946,-1.3167590516,-0.4803945482,0.0165720583,0.4863089637,-0.014475469,0.3658591968,1.376149492,2.393518606,-0.7264976469,-0.9090166766,-0.3163892166,-0.6703959416,-0.6884936001,-0.6040754185,-0.3671958026,1.4266590429,0.2129430329,-1.9656492499,-0.978792431
,,,Esther,F,f_F,Female_Female,Female_Female,Chadwyck_1866_Eliot_FelixHoltThe,1866_Eliot_FelixHoltThe,f,can,1866,vic,-0.3719337145,0.7810662415,-0.6116895675,0.0330958554,0.1809239414,0.6738200957,-0.3437782547,-0.2875318928,0.6202152539,-0.3271440714,0.8698913335,1.4180791973,0.4932175688,0.5986947308,0.9996677398,1.5403570068,-0.3751630952,-0.4781634796,-0.2980266236,0.0128220059,-0.2217435959,0.8571356989,0.02736859,-0.7297404571,-0.6884936001,-0.1381053112,-0.516381014,-0.7366478103,0.3257423837,0.9448855684,-0.2970411003
,,,Molly,F,f_F,Female_Female,Female_Female,Chadwyck_1866_Gaskell_WivesandDaughters,1866_Gaskell_WivesandDaughters,f,non,1866,vic,-0.3752444602,0.7538953429,-0.4739386799,-0.0219500938,-0.2195134722,0.8586351926,-0.266770434,-1.1419706379,0.1431787737,-0.2332769461,0.5622619411,1.2796194183,0.9178289256,-2.6907857785,1.222422371,1.4653193115,0.0293161396,-0.0488515403,0.659016137,0.6157482519,0.3765869496,0.7971414659,-0.293055275,0.0953630936,0.6198003611,1.3220092156,-0.7593890185,-0.8686980488,-0.1024122084,1.0581207396,-0.1933460772
,,,Hereward,M,m_M,All,Male_Male,Chadwyck_1866_Kingsley_HerewardtheWake,1866_Kingsley_HerewardtheWake,m,non,1866,vic,-0.0842784721,1.0818402636,0.153942779,-0.8027418908,-0.3980869134,-0.5844954579,1.482831273,-1.1419706379,0.3615752584,-0.361631398,-0.2903096852,0.7420728032,0.3748212952,0.2538689035,0.9406677988,0.9242611375,-0.2685713269,-0.2652890992,-0.2427939785,1.9564314966,-0.022880781,0.3830123433,-0.2670872871,0.177227496,-0.6884936001,0.2673511779,-0.4888144259,1.123062803,0.2244850572,-0.2625386745,-0.6694026483
,,,Lucy,F,m_F,All,Mixed,Chadwyck_1866_LucyArlyn,1866_LucyArlyn,m,non,1866,vic,-0.7722889418,0.3451829195,0.2761342777,0.1208185503,0.2404484218,0.3159866101,-0.3689477763,-1.1419706379,-0.3340583328,-0.6274224269,0.7581560161,-0.3735394902,-0.4622561025,0.8902340695,0.8048024885,0.8739310121,-0.238814431,0.5626275296,-0.4834334156,-0.1936971232,-0.2610014707,1.7945987049,-0.5767854669,-0.3789581524,-0.6884936001,0.3323436515,-0.2231877633,-0.4303348125,-0.8441611802,1.131794823,-0.7290199584
,,,Reuben,M,m_M,All,Male_Male,Chadwyck_1866_Mitchell_DoctorJohnsBeing,1866_Mitchell_DoctorJohnsBeing,m,non,1866,vic,-0.1473494925,0.390053353,-0.3467192739,0.0135766636,0.0294070822,0.1429682215,-0.2235396821,-0.7147512654,0.1058523368,0.0272445274,0.9366971259,1.1174979367,-0.0148787841,1.5638870832,0.9564197881,0.7491555214,-0.7448159533,-0.5216002492,-0.4593881129,1.2634345335,0.3102703236,-0.6198457558,-0.087389345,0.0957063273,0.6198003611,0.0007072127,-0.2467743843,-0.2178370458,0.2826607097,-0.195980033,0.3680255842
,,,Gilbert,M,m_M,All,Male_Male,Chadwyck_1866_Taylor_TheStoryof,1866_Taylor_TheStoryof,m,non,1866,vic,-0.8361762638,0.2419140712,-0.9361225607,0.9129943746,-0.2086908394,0.7288714011,-0.2797986967,0.5669068524,-0.2970796976,-0.7065622515,1.1082238668,-0.181471713,0.1047180132,0.0021552547,0.6798809052,0.8031281068,0.0471595923,1.7252920104,0.3890819581,-0.5027360094,-0.5601954063,-0.2332314335,-0.1870050083,0.2671927156,-0.0343466195,1.0663208465,-0.260791586,-0.7592114996,-0.2085863202,0.4482434544,0.3847383605
,,,Dora,F,f_F,Female_Female,Female_Female,Chadwyck_1867_Austin_Outpost1867,1867_Austin_Outpost1867,f,non,1867,vic,-0.7272990101,-0.5362374517,0.4233521114,0.6389890762,-1.0717958051,-0.7378526659,-0.2659081212,-0.7147512654,0.3384437184,-0.663725441,1.2440745398,-0.07882108,-0.6221735626,-0.0536370581,0.8619255411,1.0367309411,0.2904301255,2.2847532548,-0.0574993595,-0.3514511192,0.1219629403,0.8776294795,-0.9298149365,-0.5193523665,-0.6884936001,-0.0580241365,0.379884429,0.5441680529,0.0562672689,-0.1365198068,-0.8893609704
,,,Margaret,F,f_F,Female_Female,Female_Female,Chadwyck_1867_Cary_TheBishopSon,1867_Cary_TheBishopSon,f,non,1867,vic,-0.7969990927,1.2663174073,-0.103537842,-0.3099944755,-0.0301173982,-0.1716106669,-0.086494098,-0.7147512654,0.886836403,-0.7315867628,0.5313000796,1.9398885471,0.2071381317,-1.7011609972,1.1989952999,1.050302642,-0.0938654788,0.9966086843,1.1426248683,0.3446703189,-0.0573893504,0.2005152025,-0.7988895672,-0.6226241059,-0.6884936001,0.4768712224,-0.4495726755,0.1164911093,0.7695897101,-0.0335346521,-0.3898189712
,,,Gerald,M,f_M,All,Mixed,Chadwyck_1867_Child_ARomanceof,1867_Child_ARomanceof,f,non,1867,vic,-0.454514502,1.5081607558,-0.4659059801,-0.5124725637,-0.4819623176,-0.026117931,-0.043775472,0.1396874798,-0.5001278011,-0.3357497438,-1.2853520883,-0.770682001,-0.6393659524,-0.3869944566,0.3951491436,0.9780711983,-0.9023352583,-0.734572073,-0.1156515864,0.1985086567,-0.3461902767,0.0265503534,-0.6875814594,-0.3178900181,0.6198003611,-0.1363982577,-0.2047409165,0.0052204091,-0.4753904856,-0.0070653246,-0.2232071056
,,,Lillie,F,m_F,All,Mixed,Chadwyck_1867_De_Forest_MissRavenelConversion,1867_De_Forest_MissRavenelConversion,m,non,1867,vic,0.0775262483,1.5474808348,0.2850361842,-1.3181304542,0.6408858354,1.2400620948,1.83557213,1.8485649702,-0.1595972769,0.0945653292,-0.6973866126,-0.0569170179,0.4668594136,0.1600323726,0.56911248,0.5286190396,-1.0652884385,-0.7885461663,0.1743437594,-1.0259374271,-0.321674154,0.6336822308,1.7931633435,-0.7712004138,-0.0343466195,-0.4073828499,-0.4874439866,-0.347099692,-0.337002545,1.2722153901,0.0533574165
,,,Mr. Guttenberg,M,m_M,All,Male_Male,Chadwyck_1867_English_AmbroseFecitor,1867_English_AmbroseFecitor,m,non,1867,vic,-0.4203493061,0.4571608625,0.1009284924,-0.099380849,-0.2655096616,0.347444499,-0.8490688724,0.994126225,0.8788464969,-0.5755947799,1.2342626657,-0.3997155246,-0.6702050393,0.6132398196,-0.5358188228,-1.1362465047,2.4235392302,-1.2767337978,-1.0520724968,-0.7622857089,0.1524646902,-1.2650959914,1.2773020299,-0.7929252299,-0.0343466195,-1.1126141044,0.5640170492,-0.6543573344,1.1964976805,-0.3569635714,1.4808765827
,,,Katy,F,f_F,Female_Female,Female_Female,Chadwyck_1867_Holmes_TheCameronPride,1867_Holmes_TheCameronPride,f,non,1867,vic,-0.58377507,0.0146224762,-0.341729232,0.574098692,0.1592786758,0.3985635683,-0.0350261642,0.5669068524,-0.6037041985,-0.4518729232,0.0604466322,-0.5459145426,0.1053876603,-0.1369204691,0.6696835315,1.4613859216,-0.4379176423,1.169918797,0.9988834233,0.552453017,0.1265132781,0.1110081916,-0.5790694047,-0.2152420425,-0.6884936001,2.7734318312,-0.4072453258,-0.3669469712,-0.5972456877,0.3630749685,-0.048303987
,,,Myrtle,F,f_F,Female_Female,Female_Female,Chadwyck_1867_Holmes_TheGuardianAngel,1867_Holmes_TheGuardianAngel,f,non,1867,vic,-0.4645295464,1.8477010341,-1.1056368068,-0.3923150507,-0.514430216,1.1928752615,-0.390085168,-0.7147512654,-0.7357351272,-0.706272145,0.4905466655,-1.0600029158,-0.6962656201,0.5163753021,-0.0367459978,0.3825168272,-0.8410257706,-0.5408694853,-0.0735840141,0.3798780993,-0.8596395442,0.3205226057,0.528657995,-0.6982289255,-0.0343466195,-0.59852141,-0.1861388457,-1.2148109174,-0.7827644947,1.0808654529,0.2189200025
