"source","target","weight","type"
"feel","uneasili",3,"undirected"
"think","uneasili",3,"undirected"
"look","uneasili",10,"undirected"
"mind","uneasili",1,"undirected"
"see","retort",6,"undirected"
"feel","retort",4,"undirected"
"think","retort",4,"undirected"
"look","retort",3,"undirected"
"feel","selfabsorb",1,"undirected"
"think","selfabsorb",1,"undirected"
"look","selfabsorb",1,"undirected"
"see","copi",12,"undirected"
"feel","copi",4,"undirected"
"think","copi",4,"undirected"
"look","copi",7,"undirected"
"mind","copi",1,"undirected"
"feel","deduct",1,"undirected"
"look","deduct",1,"undirected"
"mind","deduct",1,"undirected"
"look","tapt",1,"undirected"
"feel","antic",1,"undirected"
"think","antic",2,"undirected"
"look","antic",1,"undirected"
"see","swing",1,"undirected"
"feel","swing",1,"undirected"
"look","swing",2,"undirected"
"feel","endang",1,"undirected"
"think","endang",3,"undirected"
"look","endang",1,"undirected"
"see","importun",7,"undirected"
"feel","importun",3,"undirected"
"think","importun",6,"undirected"
"look","importun",5,"undirected"
"mind","importun",3,"undirected"
"think","notabl",1,"undirected"
"look","notabl",3,"undirected"
"see","triumphant",17,"undirected"
"feel","triumphant",7,"undirected"
"think","triumphant",13,"undirected"
"look","triumphant",12,"undirected"
"mind","triumphant",3,"undirected"
"look","trophi",1,"undirected"
"think","writ",1,"undirected"
"look","writ",1,"undirected"
"mind","writ",1,"undirected"
"see","defianc",6,"undirected"
"feel","defianc",6,"undirected"
"think","defianc",5,"undirected"
"look","defianc",7,"undirected"
"mind","defianc",2,"undirected"
"think","undesign",1,"undirected"
"look","undesign",2,"undirected"
"mind","undesign",1,"undirected"
"think","inquietud",1,"undirected"
"look","inquietud",2,"undirected"
"mind","inquietud",1,"undirected"
"see","brute",1,"undirected"
"feel","brute",2,"undirected"
"think","brute",2,"undirected"
"look","brute",2,"undirected"
"look","redeliv",1,"undirected"
"think","mercenari",1,"undirected"
"look","mercenari",1,"undirected"
"mind","mercenari",2,"undirected"
"see","durst",3,"undirected"
"feel","durst",3,"undirected"
"think","durst",5,"undirected"
"look","durst",3,"undirected"
"see","applic",1,"undirected"
"feel","applic",8,"undirected"
"think","applic",5,"undirected"
"look","applic",4,"undirected"
"mind","applic",7,"undirected"
"see","glimps",26,"undirected"
"feel","glimps",5,"undirected"
"think","glimps",7,"undirected"
"look","glimps",19,"undirected"
"mind","glimps",5,"undirected"
"see","tame",6,"undirected"
"feel","tame",1,"undirected"
"think","tame",4,"undirected"
"look","tame",6,"undirected"
"see","limb",4,"undirected"
"feel","limb",8,"undirected"
"think","limb",9,"undirected"
"look","limb",12,"undirected"
"mind","limb",2,"undirected"
"look","bulldog",1,"undirected"
"see","transfix",1,"undirected"
"feel","transfix",1,"undirected"
"think","transfix",1,"undirected"
"look","transfix",3,"undirected"
"look","unalien",1,"undirected"
"mind","unalien",1,"undirected"
"see","leant",5,"undirected"
"feel","leant",4,"undirected"
"think","leant",2,"undirected"
"look","leant",5,"undirected"
"mind","leant",1,"undirected"
"see","requisit",3,"undirected"
"feel","requisit",4,"undirected"
"think","requisit",1,"undirected"
"look","requisit",2,"undirected"
"mind","requisit",1,"undirected"
"see","stile",3,"undirected"
"feel","stile",2,"undirected"
"think","stile",2,"undirected"
"look","stile",1,"undirected"
"see","council",1,"undirected"
"think","council",2,"undirected"
"look","council",1,"undirected"
"mind","council",1,"undirected"
"see","presumpt",4,"undirected"
"feel","presumpt",2,"undirected"
"look","presumpt",4,"undirected"
"mind","presumpt",1,"undirected"
"see","wan",3,"undirected"
"feel","wan",2,"undirected"
"think","wan",5,"undirected"
"look","wan",11,"undirected"
"mind","wan",3,"undirected"
"see","big",8,"undirected"
"feel","big",5,"undirected"
"think","big",3,"undirected"
"look","big",7,"undirected"
"see","plate",3,"undirected"
"feel","plate",3,"undirected"
"think","plate",3,"undirected"
"look","plate",6,"undirected"
"mind","plate",2,"undirected"
"look","ecton",1,"undirected"
"see","rove",3,"undirected"
"feel","rove",1,"undirected"
"think","rove",1,"undirected"
"look","rove",2,"undirected"
"mind","rove",1,"undirected"
"see","antiqu",2,"undirected"
"feel","antiqu",1,"undirected"
"think","antiqu",1,"undirected"
"look","antiqu",2,"undirected"
"mind","antiqu",1,"undirected"
"see","marketplac",1,"undirected"
"think","marketplac",1,"undirected"
"look","marketplac",1,"undirected"
"look","townhal",1,"undirected"
"look","highstreet",1,"undirected"
"look","starer",1,"undirected"
"see","insan",7,"undirected"
"think","insan",7,"undirected"
"look","insan",3,"undirected"
"mind","insan",2,"undirected"
"look","flippant",1,"undirected"
"mind","flippant",1,"undirected"
"look","ingross",1,"undirected"
"see","perfum",1,"undirected"
"feel","perfum",1,"undirected"
"think","perfum",3,"undirected"
"look","perfum",2,"undirected"
"see","cogit",1,"undirected"
"think","cogit",1,"undirected"
"look","cogit",2,"undirected"
"mind","cogit",1,"undirected"
"see","tablet",1,"undirected"
"look","tablet",2,"undirected"
"see","pant",2,"undirected"
"feel","pant",2,"undirected"
"think","pant",1,"undirected"
"look","pant",7,"undirected"
"mind","pant",2,"undirected"
"look","eulog",2,"undirected"
"mind","eulog",1,"undirected"
"feel","illwil",1,"undirected"
"think","illwil",1,"undirected"
"look","illwil",2,"undirected"
"mind","illwil",1,"undirected"
"feel","controvert",1,"undirected"
"look","controvert",1,"undirected"
"mind","controvert",1,"undirected"
"look","cursori",1,"undirected"
"see","esquir",1,"undirected"
"look","esquir",2,"undirected"
"feel","drain",1,"undirected"
"think","drain",1,"undirected"
"look","drain",1,"undirected"
"see","expens",10,"undirected"
"feel","expens",9,"undirected"
"think","expens",18,"undirected"
"look","expens",6,"undirected"
"mind","expens",5,"undirected"
"see","salli",42,"undirected"
"feel","salli",25,"undirected"
"think","salli",32,"undirected"
"look","salli",43,"undirected"
"mind","salli",8,"undirected"
"see","aboard",1,"undirected"
"think","aboard",1,"undirected"
"look","aboard",2,"undirected"
"see","n",28,"undirected"
"feel","n",2,"undirected"
"think","n",16,"undirected"
"look","n",27,"undirected"
"mind","n",3,"undirected"
"see","sha",8,"undirected"
"feel","sha",3,"undirected"
"think","sha",8,"undirected"
"look","sha",6,"undirected"
"mind","sha",3,"undirected"
"see","rectifi",1,"undirected"
"feel","rectifi",2,"undirected"
"think","rectifi",1,"undirected"
"look","rectifi",2,"undirected"
"think","trinket",1,"undirected"
"look","trinket",3,"undirected"
"feel","felicit",2,"undirected"
"look","felicit",1,"undirected"
"see","loveliest",2,"undirected"
"feel","loveliest",1,"undirected"
"think","loveliest",2,"undirected"
"look","loveliest",2,"undirected"
"mind","loveliest",1,"undirected"
"see","sundri",4,"undirected"
"feel","sundri",2,"undirected"
"think","sundri",3,"undirected"
"look","sundri",1,"undirected"
"see","mitten",1,"undirected"
"feel","mitten",1,"undirected"
"look","mitten",1,"undirected"
"look","maledict",1,"undirected"
"look","prognost",2,"undirected"
"see","clung",13,"undirected"
"feel","clung",8,"undirected"
"think","clung",12,"undirected"
"look","clung",10,"undirected"
"mind","clung",5,"undirected"
"see","perforc",2,"undirected"
"look","perforc",1,"undirected"
"see","hyster",7,"undirected"
"feel","hyster",4,"undirected"
"think","hyster",3,"undirected"
"look","hyster",4,"undirected"
"mind","hyster",3,"undirected"
"see","tore",3,"undirected"
"feel","tore",1,"undirected"
"think","tore",7,"undirected"
"look","tore",5,"undirected"
"mind","tore",1,"undirected"
"see","wring",6,"undirected"
"feel","wring",2,"undirected"
"think","wring",1,"undirected"
"look","wring",4,"undirected"
"mind","wring",1,"undirected"
"look","aweimprest",1,"undirected"
"see","puls",4,"undirected"
"feel","puls",20,"undirected"
"think","puls",3,"undirected"
"look","puls",7,"undirected"
"see","allay",2,"undirected"
"feel","allay",5,"undirected"
"think","allay",3,"undirected"
"look","allay",1,"undirected"
"mind","allay",6,"undirected"
"see","gover",6,"undirected"
"feel","gover",3,"undirected"
"think","gover",13,"undirected"
"look","gover",1,"undirected"
"mind","gover",4,"undirected"
"see","vein",7,"undirected"
"feel","vein",16,"undirected"
"think","vein",9,"undirected"
"look","vein",1,"undirected"
"mind","vein",2,"undirected"
"think","veloc",3,"undirected"
"mind","veloc",2,"undirected"
"mind","empoison",1,"undirected"
"see","reap",2,"undirected"
"feel","reap",3,"undirected"
"think","reap",2,"undirected"
"look","reap",1,"undirected"
"mind","reap",1,"undirected"
"think","brightest",1,"undirected"
"look","brightest",4,"undirected"
"mind","brightest",1,"undirected"
"feel","emit",4,"undirected"
"look","emit",1,"undirected"
"mind","emit",1,"undirected"
"mind","misconceiv",1,"undirected"
"see","graviti",11,"undirected"
"feel","graviti",4,"undirected"
"think","graviti",13,"undirected"
"look","graviti",10,"undirected"
"mind","graviti",4,"undirected"
"think","politest",1,"undirected"
"mind","politest",1,"undirected"
"feel","fellowcreatur",1,"undirected"
"think","fellowcreatur",1,"undirected"
"look","fellowcreatur",1,"undirected"
"mind","fellowcreatur",1,"undirected"
"look","eras",1,"undirected"
"mind","eras",1,"undirected"
"mind","oxonian",1,"undirected"
"see","deform",5,"undirected"
"feel","deform",5,"undirected"
"think","deform",3,"undirected"
"look","deform",7,"undirected"
"mind","deform",4,"undirected"
"feel","dullest",1,"undirected"
"mind","dullest",1,"undirected"
"see","wed",14,"undirected"
"feel","wed",10,"undirected"
"think","wed",19,"undirected"
"look","wed",3,"undirected"
"mind","wed",6,"undirected"
"feel","selfdef",1,"undirected"
"look","selfdef",1,"undirected"
"mind","selfdef",1,"undirected"
"feel","career",7,"undirected"
"think","career",2,"undirected"
"look","career",3,"undirected"
"mind","career",5,"undirected"
"see","concis",2,"undirected"
"look","concis",1,"undirected"
"mind","concis",1,"undirected"
"see","sympathis",4,"undirected"
"feel","sympathis",8,"undirected"
"think","sympathis",1,"undirected"
"look","sympathis",3,"undirected"
"mind","sympathis",2,"undirected"
"see","frozen",3,"undirected"
"feel","frozen",3,"undirected"
"look","frozen",1,"undirected"
"mind","frozen",2,"undirected"
"think","hardi",1,"undirected"
"mind","hardi",1,"undirected"
"feel","maxim",2,"undirected"
"think","maxim",1,"undirected"
"look","maxim",1,"undirected"
"mind","maxim",2,"undirected"
"see","fee",2,"undirected"
"think","fee",7,"undirected"
"mind","fee",1,"undirected"
"mind","unhackney",1,"undirected"
"see","poverti",7,"undirected"
"feel","poverti",6,"undirected"
"think","poverti",9,"undirected"
"look","poverti",3,"undirected"
"mind","poverti",4,"undirected"
"see","exhort",1,"undirected"
"think","exhort",1,"undirected"
"look","exhort",2,"undirected"
"mind","exhort",1,"undirected"
"see","dissent",2,"undirected"
"feel","dissent",3,"undirected"
"think","dissent",3,"undirected"
"look","dissent",1,"undirected"
"mind","dissent",2,"undirected"
"mind","worldli",1,"undirected"
"see","impedi",1,"undirected"
"mind","impedi",2,"undirected"
"see","sagaci",1,"undirected"
"think","sagaci",1,"undirected"
"mind","sagaci",1,"undirected"
"look","curtsi",4,"undirected"
"mind","curtsi",1,"undirected"
"see","growth",3,"undirected"
"feel","growth",2,"undirected"
"think","growth",2,"undirected"
"look","growth",1,"undirected"
"mind","growth",1,"undirected"
"feel","wearisom",1,"undirected"
"think","wearisom",1,"undirected"
"look","wearisom",1,"undirected"
"mind","wearisom",1,"undirected"
"think","caper",1,"undirected"
"look","caper",1,"undirected"
"mind","caper",1,"undirected"
"see","bias",1,"undirected"
"mind","bias",3,"undirected"
"see","pervers",4,"undirected"
"feel","pervers",6,"undirected"
"think","pervers",3,"undirected"
"look","pervers",1,"undirected"
"mind","pervers",2,"undirected"
"mind","repons",1,"undirected"
"mind","insinit",1,"undirected"
"feel","compuls",2,"undirected"
"look","compuls",1,"undirected"
"mind","compuls",1,"undirected"
"see","diseas",5,"undirected"
"feel","diseas",7,"undirected"
"think","diseas",4,"undirected"
"look","diseas",4,"undirected"
"mind","diseas",12,"undirected"
"mind","tranquillis",1,"undirected"
"see","nameless",4,"undirected"
"feel","nameless",2,"undirected"
"think","nameless",3,"undirected"
"mind","nameless",1,"undirected"
"see","boyer",1,"undirected"
"see","eliza",21,"undirected"
"feel","eliza",4,"undirected"
"think","eliza",20,"undirected"
"look","eliza",4,"undirected"
"mind","eliza",7,"undirected"
"see","noos",1,"undirected"
"see","color",39,"undirected"
"feel","color",17,"undirected"
"think","color",27,"undirected"
"look","color",37,"undirected"
"mind","color",5,"undirected"
"see","chatti",2,"undirected"
"think","chatti",1,"undirected"
"mind","chatti",1,"undirected"
"see","wharton",3,"undirected"
"think","wharton",4,"undirected"
"mind","wharton",3,"undirected"
"see","loath",5,"undirected"
"feel","loath",2,"undirected"
"think","loath",6,"undirected"
"look","loath",6,"undirected"
"see","impair",2,"undirected"
"think","impair",4,"undirected"
"look","impair",2,"undirected"
"mind","impair",1,"undirected"
"see","extort",5,"undirected"
"feel","extort",4,"undirected"
"think","extort",2,"undirected"
"look","extort",2,"undirected"
"mind","extort",2,"undirected"
"see","sanford",3,"undirected"
"think","sanford",2,"undirected"
"see","exit",4,"undirected"
"feel","exit",1,"undirected"
"think","exit",1,"undirected"
"look","exit",1,"undirected"
"see","million",2,"undirected"
"feel","million",1,"undirected"
"see","parlor",30,"undirected"
"feel","parlor",11,"undirected"
"think","parlor",16,"undirected"
"look","parlor",13,"undirected"
"mind","parlor",6,"undirected"
"see","reclin",4,"undirected"
"feel","reclin",3,"undirected"
"think","reclin",4,"undirected"
"look","reclin",5,"undirected"
"mind","reclin",2,"undirected"
"see","sette",1,"undirected"
"think","sette",1,"undirected"
"see","anathema",1,"undirected"
"feel","anathema",1,"undirected"
"think","anathema",1,"undirected"
"see","intrigu",1,"undirected"
"feel","intrigu",1,"undirected"
"think","intrigu",1,"undirected"
"mind","intrigu",1,"undirected"
"see","upbraid",5,"undirected"
"feel","upbraid",6,"undirected"
"think","upbraid",4,"undirected"
"look","upbraid",5,"undirected"
"mind","upbraid",2,"undirected"
"see","affabl",4,"undirected"
"feel","affabl",1,"undirected"
"think","affabl",1,"undirected"
"look","affabl",2,"undirected"
"mind","affabl",1,"undirected"
"see","ardor",2,"undirected"
"feel","ardor",5,"undirected"
"think","ardor",1,"undirected"
"look","ardor",1,"undirected"
"feel","infus",4,"undirected"
"mind","infus",4,"undirected"
"feel","heartrend",2,"undirected"
"feel","resound",2,"undirected"
"see","hypocrisi",2,"undirected"
"feel","hypocrisi",2,"undirected"
"see","sympath",7,"undirected"
"feel","sympath",15,"undirected"
"think","sympath",5,"undirected"
"look","sympath",5,"undirected"
"mind","sympath",3,"undirected"
"see","honor",13,"undirected"
"feel","honor",18,"undirected"
"think","honor",30,"undirected"
"look","honor",11,"undirected"
"mind","honor",2,"undirected"
"see","judici",7,"undirected"
"feel","judici",4,"undirected"
"think","judici",4,"undirected"
"look","judici",5,"undirected"
"mind","judici",3,"undirected"
"think","richman",1,"undirected"
"see","grievous",1,"undirected"
"feel","grievous",5,"undirected"
"think","grievous",5,"undirected"
"mind","grievous",2,"undirected"
"see","capt",1,"undirected"
"think","capt",2,"undirected"
"see","neighborhood",7,"undirected"
"feel","neighborhood",1,"undirected"
"think","neighborhood",4,"undirected"
"mind","neighborhood",2,"undirected"
"think","pribbl",1,"undirected"
"feel","disqualifi",1,"undirected"
"think","disqualifi",1,"undirected"
"see","endeavor",11,"undirected"
"feel","endeavor",7,"undirected"
"think","endeavor",10,"undirected"
"look","endeavor",9,"undirected"
"mind","endeavor",10,"undirected"
"see","boston",11,"undirected"
"feel","boston",10,"undirected"
"think","boston",12,"undirected"
